Year,Month,Layer,Station,Region,Class,Species,Group,TrophicMode,m,un
2022,10,SCM,1,Coast,Bacillariophyceae,Skeletonema costatum,Diatoms,Autotroph,2.98308641,2.5190483
2023,8,SCM,6,Offshore,Bacillariophyceae,Chaetoceros pendulus,Diatoms,Autotroph,2.988511664,2.995919612
2023,10,SCM,6,Offshore,Bacillariophyceae,Paralia sulcata,Diatoms,Autotroph,2.988511664,2.995919612
2023,10,SCM,13,Coast,Bacillariophyceae,Chaetoceros compressus,Diatoms,Autotroph,2.988511664,2.995919612
2023,8,SCM,6,Offshore,Bacillariophyceae,Rhizosolenia alata,Diatoms,Autotroph,3.073620313,2.600345402
2023,10,Surface,6,Offshore,Dinophyceae,Prorocentrum obtusidens,Others,Mixotroph,3.073884069,4.696951848
2023,5,Surface,1,Coast,Dinophyceae,Dinophysis fortii,Others,Mixotroph,3.077631977,3.101835675
2023,5,Surface,1,Coast,Bacillariophyceae,Biddulphia granulata,Diatoms,Autotroph,3.077631977,3.101835675
2022,4,Surface,13,Coast,Bacillariophyceae,Chaetoceros debilis,Diatoms,Autotroph,3.115697486,3.147075069
2022,4,SCM,13,Coast,Bacillariophyceae,Chaetoceros didymus,Diatoms,Autotroph,3.115697486,3.147075069
2023,10,SCM,13,Coast,Bacillariophyceae,Chaetoceros decipiens,Diatoms,Autotroph,3.150448574,3.1883754
2022,10,Surface,4,Front,Bacillariophyceae,Chaetoceros curvisetus,Diatoms,Autotroph,3.172540874,3.590500864
2022,4,SCM,6,Offshore,Bacillariophyceae,Chaetoceros sp.,Diatoms,Autotroph,3.177379365,3.304890247
2023,5,Surface,11,Front,Bacillariophyceae,Asterionellopsis glacialis,Diatoms,Autotroph,3.180165263,3.277011556
2023,5,SCM,1,Coast,Dinophyceae,Tripos furca,Others,Mixotroph,3.201513027,2.7158734
2023,10,Surface,1,Coast,Bacillariophyceae,Leptocylindrus danicus,Diatoms,Autotroph,3.223737757,4.506099519
2022,10,SCM,1,Coast,Bacillariophyceae,Chaetoceros curvisetus,Diatoms,Autotroph,3.239440451,2.935233871
2022,10,Surface,6,Offshore,Bacillariophyceae,Thalassionema sp.,Diatoms,Autotroph,3.26841793,2.686741712
2022,4,Surface,13,Coast,Bacillariophyceae,Chaetoceros curvisetus,Diatoms,Autotroph,3.271813215,2.910069421
2022,4,SCM,6,Offshore,Bacillariophyceae,Cylindrotheca closterium,Diatoms,Autotroph,3.271813215,2.910069421
2022,4,SCM,13,Coast,Dinophyceae,Gymnodinium sp.,Others,Mixotroph,3.271813215,2.910069421
2023,5,Surface,13,Coast,Dinophyceae,Tripos furca,Others,Mixotroph,3.271813215,2.910069421
2022,10,Surface,4,Front,Bacillariophyceae,Guinardia flaccida,Diatoms,Autotroph,3.299512484,3.098937055
2022,10,Surface,13,Coast,Bacillariophyceae,Asterionellopsis glacialis,Diatoms,Autotroph,3.313580762,3.559377613
2023,10,SCM,11,Front,Bacillariophyceae,Paralia sulcata,Diatoms,Autotroph,3.529497643,3.638860641
2023,8,SCM,6,Offshore,Dinophyceae,Gonyaulax sp.,Others,Mixotroph,3.563472459,3.146048264
2023,8,Surface,1,Coast,Bacillariophyceae,Chaetoceros densus,Diatoms,Autotroph,3.563472459,3.146048264
2023,5,Surface,13,Coast,Dinophyceae,Tripos kofoidii,Others,Mixotroph,3.563472459,3.146048264
2022,4,Surface,1,Coast,Bacillariophyceae,Rhizosolenia setigera,Diatoms,Autotroph,3.607474337,4.642325328
2023,8,SCM,4,Front,Dinophyceae,Tripos furca,Others,Mixotroph,3.7105831,3.431530553
2022,10,Surface,4,Front,Bacillariophyceae,Guinardia delicatula,Diatoms,Autotroph,3.767999057,3.709034343
2022,4,Surface,1,Coast,Bacillariophyceae,Chaetoceros costatus,Diatoms,Autotroph,3.789700944,3.329087675
2022,4,Surface,1,Coast,Bacillariophyceae,Chaetoceros lorenzianus,Diatoms,Autotroph,3.789700944,3.329087675
2022,4,Surface,1,Coast,Bacillariophyceae,Eucampia zodiacus,Diatoms,Autotroph,3.789700944,3.329087675
2022,4,SCM,6,Offshore,Bacillariophyceae,Pseudo-nitzschia spp.,Diatoms,Autotroph,3.789700944,3.329087675
2023,10,Surface,11,Front,Bacillariophyceae,Rhizosolenia sp.,Diatoms,Autotroph,3.789700944,3.329087675
2023,5,Surface,13,Coast,Bacillariophyceae,Chaetoceros affinis,Diatoms,Autotroph,3.825479166,3.568080108
2023,8,SCM,6,Offshore,Dinophyceae,Prorocentrum obtusidens,Others,Mixotroph,3.840305435,3.475053608
2022,4,Surface,1,Coast,Bacillariophyceae,Ditylum brightwellii,Diatoms,Autotroph,3.914599478,3.673996172
2023,10,SCM,4,Front,Bacillariophyceae,Rhizosolenia hebetata,Diatoms,Autotroph,4.072630153,5.449197514
2023,5,Surface,11,Front,Bacillariophyceae,Skeletonema costatum,Diatoms,Autotroph,4.26620232,3.714620605
2022,4,Surface,1,Coast,Bacillariophyceae,Pseudo-nitzschia spp.,Diatoms,Autotroph,4.361461868,4.78805077
2022,4,Surface,1,Coast,Bacillariophyceae,Chaetoceros curvisetus,Diatoms,Autotroph,4.373578405,3.889535479
2023,8,SCM,4,Front,Bacillariophyceae,Chaetoceros compressus,Diatoms,Autotroph,4.413312961,4.000102895
2022,4,Surface,13,Coast,Bacillariophyceae,Skeletonema costatum,Diatoms,Autotroph,4.526073871,5.801475615
2023,8,Surface,6,Offshore,Bacillariophyceae,Skeletonema costatum,Diatoms,Autotroph,4.677272936,4.047214104
2023,8,SCM,11,Front,Bacillariophyceae,Chaetoceros decipiens,Diatoms,Autotroph,4.677272936,4.047214104
2022,4,Surface,1,Coast,Bacillariophyceae,Chaetoceros laciniosus,Diatoms,Autotroph,4.758422225,4.112871256
2023,8,SCM,4,Front,Bacillariophyceae,Chaetoceros sp.,Diatoms,Autotroph,4.803754033,5.125811232
2022,4,Surface,1,Coast,Bacillariophyceae,Chaetoceros danicus,Diatoms,Autotroph,4.863882014,5.486458593
2022,4,SCM,6,Offshore,Bacillariophyceae,Thalassionema sp.,Diatoms,Autotroph,4.881799534,4.610200183
2023,10,Surface,11,Front,Bacillariophyceae,Chaetoceros laciniosus,Diatoms,Autotroph,4.96893218,4.283192947
2022,4,Surface,1,Coast,Bacillariophyceae,Asterionellopsis glacialis,Diatoms,Autotroph,5.082219637,5.538004114
2022,4,Surface,1,Coast,Bacillariophyceae,Leptocylindrus danicus,Diatoms,Autotroph,5.412050043,4.990592111
2023,8,Surface,6,Offshore,Cryptophyceae,Cryptomonas sp.,Others,Mixotroph,5.412050043,4.990592111
2022,4,Surface,1,Coast,Bacillariophyceae,Cylindrotheca closterium,Diatoms,Autotroph,5.588314129,5.52738427
2023,8,SCM,13,Coast,Bacillariophyceae,Chaetoceros debilis,Diatoms,Autotroph,5.961368016,5.462664767
2022,4,Surface,1,Coast,Bacillariophyceae,Chaetoceros sp.,Diatoms,Autotroph,5.984514258,6.08274602
2022,4,Surface,1,Coast,Bacillariophyceae,Chaetoceros didymus,Diatoms,Autotroph,6.075124274,5.493269814
2022,4,Surface,1,Coast,Bacillariophyceae,Chaetoceros diadema,Diatoms,Autotroph,6.597355563,6.04686262
2022,4,SCM,13,Coast,Bacillariophyceae,Chaetoceros debilis,Diatoms,Autotroph,7.402895833,6.786787861
2022,4,Surface,1,Coast,Bacillariophyceae,Skeletonema costatum,Diatoms,Autotroph,7.841892193,6.797939499
